,,RightHand1:Wrist1,,,RightHand1:Wrist2,,,RightHand1:Wrist3,,,RightHand1:Thumb1,,,RightHand1:Thumb2,,,RightHand1:Thumb3,,,RightHand1:IndexFinger1,,,RightHand1:IndexFinger2,,,RightHand1:IndexFinger3,,,LeftHand1:IndexFinger1,,,LeftHand1:IndexFinger2,,,LeftHand1:IndexFinger3,,,LeftHand1:Thumb1,,,LeftHand1:Thumb2,,,LeftHand1:Thumb3,,,LeftHand1:Wrist1,,,LeftHand1:Wrist2,,,LeftHand1:Wrist3,,,LeftHand1:Wrist4,,,Realsense:Camera1,,,Realsense:Camera2,,,Realsense:Camera3,,,Cup:Corner1,,,Cup:Corner2,,,Cup:Corner3,,,Cup:Corner4,,,Cup:Corner5,,,Cup:Corner6,,,Cup:Corner7,,,Cup:Corner8,,,Coffee:Corner1,,,Coffee:Corner2,,,Coffee:Corner3,,,Coffee:Corner4,,,Coffee:Corner5,,,Coffee:Corner6,,,Coffee:Corner7,,,Coffee:Corner8,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
3004,0,442.036987,96.485207,803.122986,490.178375,96.398079,759.860168,491.817932,65.968353,803.471680,422.011993,40.941761,819.323242,396.192505,13.715010,821.272522,356.168884,0.554668,814.789124,373.685913,114.020050,819.072083,349.040070,124.162666,810.714294,317.457977,111.314949,797.197144,188.175156,223.169006,934.944336,221.256577,227.582443,919.662231,234.070770,221.421707,897.886536,152.208527,156.051865,900.396973,183.774139,158.826767,909.708008,215.690903,162.545410,915.430054,139.011307,222.863434,923.076172,135.247314,249.082672,894.292419,107.636894,208.977982,889.941162,62.641956,185.878937,879.675354,187.184113,980.020203,1494.044189,239.190292,974.128174,1516.281860,291.205841,987.270508,1497.765503,330.690033,24.311657,857.985596,302.446503,61.275150,853.624634,354.867676,99.284157,851.510193,380.378998,42.733219,855.510498,298.184357,61.980469,755.754517,430.813995,96.920395,796.873779,388.918915,39.304081,760.783752,328.890167,8.309936,763.127808,257.300751,216.016937,944.824768,233.695801,148.362946,934.240356,310.120453,123.773727,926.939636,331.121735,190.383987,935.293091,247.450165,237.055328,841.580078,221.826477,160.786240,829.329346,309.242493,133.800247,819.981995,332.865234,209.431961,831.272095
3005,0,442.040131,96.406494,803.154297,490.186310,96.342941,759.902405,491.863220,65.898781,803.475159,422.010315,40.785225,819.302063,396.244385,13.567810,821.212891,356.226746,0.334607,814.700684,373.634857,113.802513,819.029236,348.760223,123.998932,810.743835,315.605194,109.762321,796.710632,184.620102,222.935547,933.460999,217.565552,227.310989,917.942139,230.357101,221.148453,896.141846,148.596832,155.844757,898.690063,180.293503,158.926361,908.148438,212.141312,163.084473,913.543579,135.418991,222.654190,921.711060,131.626312,249.114075,893.112427,104.293022,208.583069,888.284302,59.286789,185.477570,878.074036,187.201111,980.004944,1494.028931,239.184128,974.137512,1516.282959,290.922760,987.273865,1497.713501,330.730164,24.206722,857.843079,302.400757,61.006401,853.528198,354.853546,99.139343,851.496094,380.387421,42.544586,855.433899,298.216583,61.761181,755.659729,430.531036,96.814476,796.702454,388.969055,39.205330,760.734131,328.945068,8.180088,763.061646,253.824234,215.962326,943.322754,229.390930,146.656509,931.844482,306.470978,123.493073,924.916260,327.503296,189.939209,933.387817,243.730194,237.154480,840.021606,217.799911,161.120773,827.613342,305.292114,133.514282,817.858704,329.029999,209.248978,829.288147
3006,0,442.043396,96.291504,803.158691,490.199402,96.259918,759.911926,491.908203,65.818581,803.468018,422.070343,40.657879,819.258362,396.313293,13.411794,821.135193,356.241760,0.142303,814.615234,373.623108,113.641228,818.996521,348.519745,123.891464,810.783264,314.773163,109.159622,796.377991,180.969894,222.589828,931.778076,214.030380,227.413895,916.554993,226.799194,221.249557,894.729980,144.996597,155.809921,897.180054,176.617188,158.669617,906.422485,208.547424,162.967117,911.971375,131.815613,222.492630,920.270569,127.932343,248.949295,891.720825,100.525696,208.592163,886.948792,55.489620,185.719894,876.696411,187.186646,980.024475,1494.043823,239.189911,974.143127,1516.283447,290.658844,987.282043,1497.637329,330.639618,23.793598,857.792236,302.377289,60.760712,853.418457,354.824615,98.928268,851.445984,380.390167,42.401157,855.385803,298.274567,61.574547,755.548096,430.208679,96.765152,796.514893,389.027924,39.138767,760.649902,329.013947,7.938460,762.967957,250.301453,215.645065,941.502380,225.911728,146.749725,930.169189,302.730957,123.317879,922.947815,324.122559,189.811447,931.234741,239.929962,237.065933,838.338318,214.108719,161.074417,825.912659,301.380798,133.586502,816.100403,325.260406,209.015182,827.359985
3007,0,442.075836,96.176971,803.166992,490.228546,96.210739,759.926086,491.967255,65.727989,803.458496,422.108704,40.544140,819.237976,396.391968,13.263813,821.071533,356.479156,0.561778,814.199524,373.623962,113.490166,819.000305,348.291901,123.794228,810.859131,314.786041,108.813438,796.203796,177.386520,222.295456,930.208374,210.287903,227.048691,914.811279,223.033966,220.882568,892.961426,141.314972,155.504181,895.379944,172.968964,158.330215,904.677063,204.961563,162.732895,910.049133,128.176895,222.109940,918.639343,124.284431,248.683670,890.144226,96.904655,208.353470,885.341675,51.691372,185.630280,875.077393,187.198029,980.012268,1494.031372,239.188553,974.139587,1516.282227,290.405579,987.322449,1497.540283,330.785400,23.755987,857.770020,302.246735,60.410759,853.205994,354.821411,98.727867,851.411804,380.408630,42.246876,855.356079,298.341522,61.247906,755.487793,429.939392,96.674103,796.373901,389.136261,39.028820,760.640930,329.121948,7.695530,762.899841,246.623795,215.437592,939.824707,222.319321,146.520935,928.483765,299.333130,122.961205,921.276733,320.532898,189.733826,929.509827,236.296967,236.901703,836.722473,210.378235,160.633469,824.211426,297.786560,133.491089,814.214966,321.610657,208.966446,825.629639
3008,0,442.107788,96.033241,803.157837,490.251526,96.122536,759.940125,492.023499,65.601959,803.450562,422.153625,40.409870,819.202698,396.441315,13.046000,820.998108,356.308441,-0.313282,814.442139,373.643707,113.301422,819.005615,348.082855,123.659302,810.936829,314.785217,108.725998,796.236877,173.649475,221.798645,928.509338,206.769806,226.594849,913.159607,219.493149,220.426910,891.285156,137.706329,155.075607,893.621765,169.316864,157.990158,902.925781,201.318283,162.739059,908.598083,124.605179,221.693176,917.058472,120.685242,248.282410,888.654053,93.182396,208.050186,883.799622,48.122585,185.323105,873.720032,187.203445,980.005920,1494.027466,239.190750,974.135071,1516.275024,290.131775,987.376831,1497.427002,330.687592,23.066751,857.431519,302.099335,59.868179,852.832581,354.856537,98.553925,851.429077,380.448822,42.078026,855.325989,298.430023,61.070919,755.425781,429.687805,96.541710,796.215942,389.215790,38.884510,760.628784,329.205048,7.450420,762.841614,243.004959,214.949707,938.162048,218.543121,145.655273,926.562744,295.843292,122.610832,919.572144,317.055603,189.452179,927.915100,232.825272,236.575180,835.113770,206.835724,160.395187,822.535889,293.807007,133.076187,812.470093,318.025360,208.904297,824.016602
3009,0,442.159546,95.902557,803.184265,490.289917,96.059113,759.991211,492.077515,65.469109,803.441162,422.207550,40.267502,819.189270,396.519623,12.836683,820.935913,356.445343,-0.476637,814.453064,373.686829,113.143654,819.029724,347.897278,123.555351,811.033264,314.818390,108.639565,796.271301,170.136017,221.265991,926.960083,203.484650,226.413330,911.798523,216.185287,220.243591,889.899353,134.096664,154.673340,891.958801,165.741638,157.555298,901.209778,197.776657,162.007370,906.609009,120.960991,221.233398,915.538940,117.174248,247.848892,887.260559,89.685699,207.582199,882.163086,44.502373,185.014328,872.142212,187.197739,980.007629,1494.039673,239.185577,974.135620,1516.284180,290.213013,986.737183,1498.110596,330.764923,22.775389,857.478821,301.956329,60.288059,852.606079,354.940521,98.318565,851.457703,380.534210,41.857586,855.278625,298.476807,60.899883,755.462646,429.433899,96.431183,796.048279,389.258698,38.821323,760.591309,329.310028,7.289884,762.786804,239.307129,214.935501,936.632751,215.672546,146.577896,925.164673,292.391327,122.117111,917.780762,313.031158,189.238495,925.966125,229.082840,236.392853,833.554993,203.236633,160.125565,820.719788,290.914825,133.383301,810.891479,314.431122,208.654816,822.390076
3010,0,442.239441,95.740005,803.221436,490.308716,95.954346,760.008484,492.147461,65.310692,803.432922,422.257843,40.135582,819.179504,396.583588,12.646655,820.871826,356.493439,-0.641722,814.395996,373.753815,112.963013,819.089905,347.735626,123.428543,811.165527,314.878723,108.326111,796.394287,166.704956,220.785324,925.585815,199.740982,225.714706,910.124084,212.418869,219.543182,888.200317,130.542542,154.198074,890.141541,162.306549,157.171906,899.518921,194.202438,161.598160,904.876648,117.537971,220.590912,914.095459,113.703651,247.457611,885.926392,86.108536,207.426788,880.868042,40.944290,184.772110,870.768127,187.204651,980.012207,1494.037720,239.187073,974.141907,1516.279419,290.212769,986.754944,1498.109253,330.920898,22.665331,857.489929,302.367737,59.342854,853.193115,355.031586,98.068176,851.501709,380.885254,41.840363,855.510620,298.496552,60.706169,755.571533,428.996277,96.545326,795.685059,389.307831,38.669552,760.559753,329.347778,7.115071,762.759583,235.824387,213.903595,935.010437,211.993149,145.746750,923.354858,288.723816,121.537910,915.863281,309.796021,188.219269,924.685425,225.639664,236.131027,832.049316,200.398087,159.321884,819.218079,287.878998,133.462631,809.170288,310.987274,208.418442,820.883118
3011,0,442.314209,95.568474,803.273315,490.352905,95.882347,760.085693,492.221191,65.135475,803.432007,422.322083,39.963284,819.189697,396.716431,12.473028,820.845581,356.584320,-0.838793,814.358398,373.816772,112.778442,819.165222,347.569794,123.297791,811.313110,314.917297,107.959137,796.537842,163.337158,220.144028,924.107544,196.330963,225.180496,908.617981,208.986130,219.007172,886.669617,127.203407,153.856979,888.542297,158.984665,156.740860,897.875977,190.875107,161.274948,903.160645,114.148087,220.144928,912.813782,110.110191,247.057816,884.658813,82.714989,206.992401,879.486633,37.449574,184.259079,869.187317,187.219299,979.997070,1494.029419,239.188721,974.133728,1516.278809,290.232788,986.433289,1498.411377,331.047333,22.508699,857.458801,302.524048,59.050606,853.308838,355.000671,97.361984,851.188782,381.058136,41.688793,855.486938,298.551422,60.502800,755.609070,428.467773,96.554512,795.286804,389.386414,38.481068,760.556152,329.432953,6.919178,762.783203,232.525742,213.456711,933.653931,208.337219,145.168961,921.705933,285.212738,120.744804,914.034851,306.172516,187.420883,922.953430,222.182907,235.804443,830.601013,196.104080,160.004669,817.274170,284.169006,133.097534,807.270325,307.639160,208.288666,819.599609
3012,0,442.379059,95.395943,803.305115,490.383575,95.799301,760.125671,492.298828,64.980507,803.438232,422.363098,39.758266,819.167358,396.807770,12.285941,820.791870,356.708710,-1.022016,814.290283,374.382385,113.370056,819.707581,347.906647,123.943222,811.927734,314.957886,107.881653,796.642151,159.881683,219.593597,922.710510,192.878571,224.794403,907.250244,205.511017,218.619293,885.277222,123.718094,153.451035,886.945007,155.519455,156.164871,896.159180,187.522095,160.723602,901.596680,110.715706,219.545013,911.329285,106.739227,246.545227,883.403381,79.182030,206.537735,878.062439,33.811890,184.140045,867.893372,187.220291,979.999023,1494.025635,239.182648,974.128723,1516.273804,290.259216,986.397400,1498.435913,331.141724,22.205372,857.432312,302.627808,58.711563,853.348022,355.363770,97.878235,851.827454,381.139160,41.447117,855.430542,298.616486,60.221836,755.654114,428.710785,96.140434,795.400452,389.489594,38.302734,760.557678,329.556610,6.658787,762.777954,229.094360,212.813644,932.087524,205.049362,144.711685,919.953247,281.555389,120.250771,912.154114,302.770172,186.690857,921.223938,218.735947,235.595901,829.196533,192.450684,159.737320,815.717468,280.460236,132.785385,805.454285,304.020203,207.841858,817.979736
3013,0,442.429199,95.297241,803.359436,490.412415,95.710938,760.172852,492.347565,64.843018,803.433472,422.484985,39.732784,819.216736,396.911133,12.104350,820.767822,356.840210,-1.236543,814.238831,374.151672,112.729881,819.570435,347.447235,123.356888,811.862793,314.970886,107.820724,796.675598,156.402390,218.906708,921.062500,189.618286,224.694366,906.132629,202.228027,218.517471,884.134888,120.295456,152.861694,885.217957,152.130432,155.684174,894.511597,184.046585,160.534836,900.150452,107.224495,218.919556,909.997620,103.099884,246.114639,882.182068,75.789795,205.901077,876.531860,30.471800,183.335678,866.200867,187.200226,980.002991,1494.036133,239.184082,974.136475,1516.276611,290.286072,986.410583,1498.453125,331.213440,21.929873,857.430603,302.644897,58.388218,853.336670,355.280670,97.461777,851.753845,381.210968,41.221962,855.450806,298.654358,59.886620,755.748840,428.303711,96.026833,795.198486,389.594147,38.041077,760.591064,329.674927,6.490126,762.719604,225.766769,212.226379,930.477783,201.740936,144.318619,918.325317,278.218079,119.531258,910.482239,299.390808,186.093384,919.527893,215.124451,235.136551,827.667603,188.837479,159.226044,814.062500,276.754089,132.308792,803.708740,300.468414,207.564529,816.325989
3014,0,442.470154,95.175247,803.379700,490.446014,95.639748,760.204773,492.413208,64.739471,803.462891,423.015686,40.081833,819.577026,397.020508,11.961488,820.766846,356.904572,-1.415842,814.240601,374.151550,112.497192,819.567627,347.218353,123.178009,811.932068,314.992920,107.721794,796.716370,152.947632,218.348663,919.722595,186.059723,223.707199,904.227356,198.646759,217.528488,882.205017,116.920555,152.228180,883.640320,148.658279,155.141785,893.001465,180.646408,159.914948,898.474487,103.761742,218.303909,908.490967,99.792107,245.575302,880.740906,72.495758,205.114792,874.881531,27.253731,182.782181,864.569336,187.204437,980.000183,1494.041748,239.189362,974.135376,1516.276733,290.296570,986.412781,1498.456299,331.288513,21.678505,857.404114,302.646240,58.164196,853.389832,355.193573,97.102356,851.668030,381.293488,41.031292,855.465149,298.710052,59.525959,755.739502,427.895538,95.984177,794.988281,389.703705,37.863792,760.581604,329.800873,6.206641,762.726135,222.398483,211.705261,928.961426,198.249130,143.876343,916.895996,274.769714,119.082382,908.588074,296.067322,185.721161,917.800232,211.843704,234.715958,826.212646,185.380402,158.661301,812.661133,273.363525,132.048737,802.023560,297.020721,207.081955,814.602173
3015,0,442.504974,95.031120,803.376221,490.499542,95.513229,760.205017,492.470123,64.610565,803.469177,422.727600,39.361557,819.244568,397.119202,11.771243,820.723877,356.986359,-1.613717,814.161682,374.185059,112.308861,819.587280,347.023193,123.043488,812.023926,315.033447,107.643181,796.844727,149.641190,217.795105,918.193542,182.974136,223.379425,902.899597,195.538406,217.198944,880.852661,113.584099,151.526642,881.994873,145.287903,154.499405,891.313416,177.361328,159.421127,896.578247,100.351768,217.671616,906.987915,96.284286,244.919937,879.235413,69.143967,204.555832,873.409424,23.699986,182.236725,863.421936,187.190002,980.012878,1494.050049,239.187103,974.136169,1516.280518,290.298645,986.386780,1498.457397,331.366974,21.413277,857.331482,302.517151,57.819820,853.270935,355.146851,96.831619,851.652771,381.376648,40.853222,855.462952,298.815796,59.457294,755.637695,427.547607,95.999870,794.843689,389.822296,37.824398,760.541199,329.917419,6.055745,762.639709,218.890213,210.959518,927.250671,195.013306,143.220856,915.109192,271.477173,118.701759,906.948730,292.278595,184.572586,916.144043,208.205124,234.295868,824.576477,181.380386,158.007660,811.126404,270.087677,131.660309,800.227051,293.452271,207.057541,813.305725
3016,0,442.539551,94.902153,803.368164,490.529938,95.412422,760.220032,492.532074,64.465866,803.447449,423.046387,39.632492,819.408508,397.228546,11.616194,820.687500,357.082428,-1.838426,814.045349,374.203247,112.116394,819.572571,346.812592,122.904854,812.081482,315.078491,106.970222,796.669739,146.363220,217.071625,916.584106,179.327194,222.560898,901.131836,191.868759,216.378601,879.060120,110.350441,151.076462,880.515930,142.072739,153.952087,889.754822,174.124069,158.832504,895.109680,97.135971,217.038452,905.499695,93.081741,244.321442,877.798828,65.544044,204.503616,872.319458,20.332533,181.613968,862.024902,187.228256,979.983948,1494.022705,239.190811,974.134827,1516.284180,290.296631,986.362732,1498.474976,331.411377,21.179420,857.281982,302.577423,57.581238,853.217285,355.222137,96.652908,851.620300,381.450745,40.665123,855.436462,298.892914,59.126522,755.625671,427.347961,95.761719,794.631104,389.949402,37.535480,760.530701,330.030640,5.924451,762.524536,215.767792,210.393814,925.590698,191.844360,142.654114,913.453918,268.354614,118.086082,905.199036,289.103088,184.361267,914.453369,204.859894,233.731750,822.959900,178.046295,158.938721,808.871826,266.883575,131.338776,798.552612,290.135254,206.845108,811.866943
3017,0,442.582397,94.771370,803.366333,490.580109,95.310371,760.233582,492.593811,64.374542,803.441101,423.092560,39.434952,819.382080,397.313446,11.450524,820.629395,357.176941,-2.054265,813.982178,374.231323,111.923508,819.573120,346.612000,122.765778,812.154236,315.105774,106.795311,796.712524,143.159256,216.430954,915.059998,176.174606,222.187836,899.743042,188.693451,216.003738,877.646606,107.127319,150.522720,878.969116,138.905121,153.312683,888.159424,170.987701,158.376511,893.550354,93.991989,216.412201,904.128967,89.729462,243.632736,876.407410,62.237789,203.962570,871.002258,17.103989,180.996384,860.741760,187.211258,980.007629,1494.040161,239.188065,974.141968,1516.282471,290.302795,986.353821,1498.494507,331.501648,20.978283,857.223694,302.496124,57.121475,852.958984,355.251068,96.454605,851.594055,381.529114,40.480881,855.430115,298.945129,58.919117,755.532898,427.075012,95.633949,794.443909,390.035248,37.374855,760.529175,330.178345,5.737587,762.471985,212.533768,210.363480,924.725647,188.747635,142.443024,912.170654,265.143402,117.688988,903.424316,286.057007,183.551056,912.982666,201.580017,233.380325,821.510315,174.857834,157.120438,807.962036,263.639191,131.011002,796.846375,286.893799,206.315842,810.108704
3018,0,442.611603,94.639565,803.373230,490.629059,95.210892,760.246887,492.647156,64.265388,803.433228,423.155151,39.303425,819.371704,397.397919,11.245748,820.597229,357.309845,-2.239284,813.935120,374.247742,111.780678,819.573792,345.653076,120.703362,810.556824,315.296722,105.815880,796.058105,139.990234,215.867035,913.610474,173.289658,221.801697,898.302612,185.785767,215.615829,876.181458,103.944740,149.897537,877.542603,135.714630,152.776367,886.686523,167.800583,157.932404,892.016479,90.866173,215.815842,902.745239,86.488747,243.152664,875.101990,59.082886,203.317719,869.661255,13.870975,180.538193,859.423279,187.204788,980.008240,1494.040527,239.187332,974.144104,1516.287354,290.322662,986.357605,1498.510742,331.540527,20.723217,857.168274,302.660431,57.021263,852.982117,355.235016,96.136673,851.471191,381.588348,40.356346,855.437439,299.036804,58.639210,755.491089,426.749756,95.516876,794.239136,390.168152,37.152527,760.604004,330.283752,5.545502,762.456055,209.568436,209.289536,922.448792,185.688950,141.644516,910.333984,262.109772,117.174538,901.790710,282.717957,183.043640,911.010803,198.285889,232.868301,819.876343,171.467926,157.848053,805.800964,260.256348,130.534073,795.195557,283.525970,205.481888,807.975525
3019,0,442.645386,94.482971,803.367859,490.659698,95.093895,760.258179,492.714294,64.134064,803.408142,423.228821,39.151031,819.347473,397.490265,11.111958,820.575867,357.385406,-2.507468,813.940247,374.255280,111.638298,819.606812,345.049835,119.578041,809.883728,315.307220,105.534355,796.031189,136.937576,215.580307,912.222046,170.031769,221.089127,896.539001,182.505157,214.901443,874.393311,100.885338,149.418716,876.158020,132.676270,152.326569,885.195984,164.733078,157.657547,890.696106,87.693962,215.313370,901.283936,83.311188,242.675644,873.748108,56.228344,202.380264,867.895142,10.793189,179.635147,857.896423,187.214066,979.992615,1494.031860,239.192673,974.136047,1516.275635,290.317291,986.342041,1498.515015,331.543518,20.429644,857.107178,302.794312,56.764187,852.916138,355.263092,95.956184,851.502991,381.651764,40.176376,855.435059,299.074738,58.324078,755.452393,426.491913,95.386543,794.081970,390.267517,36.990562,760.577148,330.448151,5.390736,762.376404,206.358337,209.208160,921.207031,182.626022,141.500610,908.997009,258.987946,116.671471,900.072144,279.691681,182.622467,909.286743,195.209579,232.431000,818.447937,168.260178,156.187515,804.932434,257.130951,130.109131,793.538147,280.280701,205.069504,806.193054
3020,0,442.697113,94.324608,803.381348,490.694214,95.006744,760.289856,492.753387,63.984886,803.380066,423.312286,38.988602,819.333069,397.532074,10.901683,820.516541,357.461395,-2.741277,813.933044,374.273621,111.492210,819.645142,344.813843,119.208702,809.854431,315.341919,105.291840,796.049988,133.861496,215.163589,910.688721,166.660446,220.716980,894.970093,179.111145,214.527496,872.799866,97.869263,148.916351,874.878052,129.701584,151.983170,884.026733,161.695801,157.214584,889.281982,84.589073,214.870575,899.856445,80.010277,241.930344,872.107056,52.981075,201.712280,866.514832,7.577125,179.201828,856.760010,187.215790,979.991882,1494.041504,239.188553,974.131409,1516.278198,290.300873,986.317932,1498.518799,331.612915,20.164738,857.069458,302.825562,56.471172,852.896606,355.302155,95.778870,851.538330,381.724548,39.971981,855.434143,299.169342,58.121891,755.469177,426.256683,95.253479,793.950195,390.379272,36.848579,760.568176,330.516174,5.205164,762.338989,203.367538,208.911057,919.504822,179.630722,141.375137,907.752991,256.110199,116.553307,898.666016,276.355591,182.293259,907.268860,191.681763,231.931412,816.668945,165.854202,156.107529,803.173218,253.400482,129.085861,791.887451,276.937592,204.686890,804.496582
3021,0,442.848663,94.114143,803.446167,490.732819,94.894646,760.302673,492.809692,63.867233,803.385498,423.274567,38.824177,819.207886,397.612915,10.722975,820.501770,357.551270,-2.948235,813.945740,374.339172,111.333267,819.703552,344.852264,119.103264,809.965759,315.383179,105.083305,796.113892,130.697281,214.731186,909.108032,163.565155,220.462250,893.356140,175.993134,214.271011,871.161133,94.943047,148.240540,873.383362,126.743454,151.299210,882.365356,158.746353,156.807083,887.717468,81.496826,214.279434,898.308777,77.006516,241.406799,870.536133,49.967377,200.999481,865.025635,5.002059,178.253937,855.102295,187.223801,979.992371,1494.036987,239.188187,974.140808,1516.285889,290.276215,986.331360,1498.524292,331.699463,19.956116,857.087708,302.944275,56.278927,852.946350,355.403625,95.628807,851.686523,381.822021,39.790619,855.459106,299.231354,58.038757,755.458435,426.007782,95.106552,793.806030,390.400818,36.705555,760.570251,330.562531,5.064684,762.343750,200.304764,208.683609,917.858154,176.885269,140.906998,906.156250,253.242340,116.364502,897.193848,273.570923,182.419022,905.791748,188.406891,231.288528,814.931335,162.609756,155.157776,801.861816,250.637863,128.966003,790.433655,273.656982,204.500641,802.945618
3022,0,442.889679,94.009949,803.503418,490.754974,94.784828,760.322937,492.860413,63.733673,803.399231,423.379486,38.708576,819.229309,397.671082,10.580087,820.481384,358.212250,-2.237680,813.879639,374.438354,111.168999,819.802124,344.936188,118.876671,810.081848,315.455200,104.843491,796.076233,127.704842,214.175919,907.490784,160.957962,220.372604,892.162598,173.363159,214.179565,869.942993,92.041008,147.647385,871.991638,123.804909,150.861862,881.099304,155.831711,156.480286,886.404907,78.440193,213.654495,896.891541,73.832878,240.729935,868.940308,46.935165,200.402298,863.608215,2.453983,177.379044,853.440918,187.208069,979.998474,1494.037720,239.188019,974.140198,1516.284912,290.301117,986.343262,1498.506714,331.821716,19.700306,857.062317,303.104889,55.777672,853.300903,355.515656,95.422089,851.788147,381.958038,39.587662,855.451111,299.215485,57.799992,755.606567,425.751251,94.991066,793.651245,390.436432,36.605042,760.596802,330.575958,5.023648,762.355896,197.336533,208.408585,916.326050,174.102905,140.431747,904.716003,250.608353,116.231918,895.798340,270.690033,182.364532,904.250488,185.268463,230.798279,813.292480,159.744354,154.537201,800.420349,247.925217,128.663513,789.010925,270.654480,204.180069,801.316101
3023,0,442.926514,93.850533,803.523621,490.785919,94.707916,760.372559,492.915894,63.597836,803.360596,423.602020,38.570080,819.326538,397.742889,10.387943,820.454163,357.737366,-3.277532,813.872681,374.520386,110.977829,819.892395,344.943390,118.743668,810.322510,315.467407,104.771515,796.388367,124.952187,213.770416,906.009521,157.071381,218.711472,889.678406,169.453873,212.516632,867.434021,89.231621,147.078323,870.666382,121.041367,150.268707,879.604614,153.062653,155.731232,884.748230,75.540588,213.655899,894.981934,71.016991,240.148315,867.443054,44.154072,199.502457,862.047791,-0.295261,176.608185,852.287537,187.220749,980.004150,1494.022705,239.190521,974.132080,1516.271851,290.403412,986.966736,1497.906250,331.960541,19.498541,857.124695,303.311005,55.904011,853.255249,355.926544,95.591644,852.074646,382.100555,39.372482,855.442383,299.215820,57.750282,755.661438,425.837189,94.664032,793.545654,390.427856,36.496159,760.560486,330.586609,4.857673,762.361206,194.400299,207.910980,914.687744,171.306824,139.950607,903.176514,248.048386,115.968430,894.353394,268.035828,182.698883,902.843262,182.326950,230.067444,811.655762,157.080017,154.064514,798.858459,245.287598,128.238419,787.543762,267.798279,203.905670,799.851440
3024,0,442.956604,93.726929,803.557983,490.793457,94.643135,760.406677,492.962830,63.482254,803.351746,423.618805,38.357174,819.210693,397.809998,10.230096,820.425415,357.852966,-3.403345,813.850281,374.545349,110.819969,819.992310,344.902435,118.725883,810.494324,315.552765,104.721870,796.342407,122.329430,213.168289,904.517822,154.913376,218.647049,888.584656,167.273148,212.450394,866.315796,86.528099,146.330170,869.109802,118.386147,149.603851,878.128418,150.398880,155.130356,883.291687,73.207329,212.443481,893.629578,68.439133,239.363968,865.893250,41.415985,198.936905,860.722290,-3.190580,175.707565,851.151245,187.205170,980.000549,1494.028076,239.188660,974.137817,1516.285156,290.212738,986.738831,1498.103638,332.072571,19.274242,857.158142,303.702667,55.967945,853.620972,355.984711,95.388161,852.157837,382.207062,39.202885,855.461609,299.263916,57.646416,755.721130,425.528961,94.570229,793.365662,390.454590,36.371132,760.544067,330.648773,4.751224,762.338440,191.813416,207.274979,913.106323,168.776886,139.219788,901.615417,245.402863,115.487259,892.857971,265.501709,182.117401,901.314880,179.549576,229.570679,810.148010,154.302094,153.339035,797.276062,242.654297,127.755867,786.034668,265.150238,203.242279,798.008179
3025,0,442.978790,93.635368,803.613525,490.808594,94.588974,760.425598,492.989594,63.444859,803.376465,423.666718,38.282047,819.273254,397.884338,10.108116,820.430603,357.952576,-3.521852,813.844421,374.572418,110.672646,820.045044,345.004883,118.186531,810.688599,315.399719,105.042381,796.889282,119.654266,212.459000,903.044006,152.528870,218.104996,887.236572,164.865906,211.906586,864.942993,83.983963,145.709274,867.810608,115.792046,148.944321,876.740051,147.820084,154.566849,881.802795,70.586685,211.835144,892.336304,65.629089,238.755493,864.648193,38.850994,198.143326,859.323486,-6.348860,175.480850,849.862793,187.206192,980.002441,1494.032715,239.191132,974.136230,1516.288208,290.217621,986.763916,1498.116577,332.126831,19.103331,857.191833,303.748444,55.864189,853.590698,356.000397,95.215958,852.183838,382.256927,39.075394,855.510742,299.286530,57.413334,755.803833,425.225037,94.495193,793.227783,390.503235,36.273796,760.583374,330.704651,4.588500,762.404114,189.087540,206.793106,911.697327,166.117371,138.782013,900.287415,242.868332,114.933395,891.202515,262.784882,181.641159,899.663208,176.880447,229.083282,808.713135,151.751190,152.496933,795.974609,240.169083,127.272026,784.448547,262.443726,202.792465,796.445557
